paper_id,arxiv_id,title,authors,year,abstract,source_file,source_url,corpus_tier,mineru_markdown,file_hash_sha256,file_size_bytes,page_count,readable,first_page_text_chars,main_version,duplicate_of,exclusion_status,error
P-ARXIV-240714477,2407.14477,Data-Centric Human Preference with Rationales for Direct Preference Alignment,Hoang Anh Just; Ming Jin; Anit Sahu; Huy Phan; Ruoxi Jia,2024,"Aligning language models with human preferences through reinforcement learning from human feedback is crucial for their safe and effective deployment. The human preference is typically represented through comparison where one response is chosen over another for a given prompt. However, standard preference datasets often lack explicit information on why a particular choice was made, presenting an ambiguity that can hinder efficient learning and robust alignment, especially given the high cost of acquiring extensive human annotations. While many studies focus on algorithmic improvements, this work adopts a data-centric perspective, exploring how to enhance learning from existing preference data. We propose augmenting standard preference pairs with rationales that explain the reasoning behind the human preference. Specifically, we introduce a simple and principled framework that leverages machine-generated rationales to enrich preference data for preference optimization algorithms. Our comprehensive analysis demonstrates that incorporating rationales improves learning efficiency. Extensive experiments reveal some advantages: rationale-augmented learning accelerates convergence and can achieve higher final model performance. Furthermore, this approach is versatile and compatible with various direct preference optimization algorithms. Our findings showcase the potential of thoughtful data design in preference learning, demonstrating that enriching existing datasets with explanatory rationales can help unlock improvements in model alignment and annotation efficiency.",01_corpus/raw/extended/2407.14477.pdf,https://arxiv.org/abs/2407.14477,extended,,355d8a3cef5e09bcdd7e8030197e86b9f2030a349df72bd6997641cab3283640,1760400,40,true,3140,true,,,
P-ARXIV-240715229,2407.15229,A Practical Analysis of Human Alignment with *PO,Kian Ahrabian; Xihui Lin; Barun Patra; Vishrav Chaudhary; Alon Benhaim; Jay Pujara; Xia Song,2024,"At the forefront of state-of-the-art human alignment methods are preference optimization methods (*PO). Prior research has often concentrated on identifying the best-performing method, typically involving a grid search over hyperparameters, which can be impractical for general practitioners. In this paper, we examine the robustness of existing state-of-the-art methods to varying hyperparameters in a realistic out-of-distribution (OOD) scenario that mirrors real-world applications of human alignment. Our goal is to empirically find the method that increases the likelihood of achieving better results through the lens of various metrics, such as KL divergence and response length. We also introduce LN-DPO, a simple length-normalized version of DPO that is more stable across hyperparameters, effectively reduces the average response length, and improves performance. Our analysis of state-of-the-art reference-free (i.e., SimPO) and reference-dependent (i.e., DPO and LN-DPO) methods reveals that they perform similarly at their peak (i.e., best possible scenario). However, we uncover that the pattern of change in performance greatly varies as we move away from the best possible scenario.",01_corpus/raw/extended/2407.15229.pdf,https://arxiv.org/abs/2407.15229,extended,,3748ccd6ef64a329e9da9c02a121d3c377fb1df0c130724227be908a5e4f3ffe,1672481,9,true,3908,true,,,
P-ARXIV-240716216,2407.16216,Reinforcement Learning for LLM Post-Training: A Survey,Zhichao Wang; Kiran Ramnath; Bin Bi; Shiva Kumar Pentyala; Sougata Chaudhuri; Shubham Mehrotra; Zixu; Zhu; Xiang-Bo Mao; Sitaram Asur; Na; Cheng,2024,"Large language models (LLMs) trained via pretraining and supervised fine-tuning (SFT) can still produce harmful and misaligned outputs, or struggle in domains like math and coding. Reinforcement learning (RL)-based post-training methods, including Reinforcement Learning from Human Feedback (RLHF) methods like Direct Preference Optimization (DPO) and Reinforcement Learning with Verifiable Rewards (RLVR) approaches like PPO and GRPO, have made remarkable gains to alleviate these issues. Yet, no existing work offers a technically detailed comparison of the various methods driving this progress. In order to fill this gap, we present a timely survey that connects foundational components with latest advancements. We derive a single policy gradient framework that unifies pretraining, SFT, RLHF, and RLVR as special cases while also organizing the more recent techniques therein. The main contributions of our survey are as follows: (1) a self-contained introduction to MLE, RLHF, and RLVR foundations and the unified policy gradient framework; (2) detailed technical analysis of PPO- and GRPO-based methods alongside offline and iterative DPO approaches, decomposed along prompt sampling, response sampling, and gradient coefficient axes; (3) standardized notation enabling direct cross-method comparison; and (4) comprehensive comparison of implementation details and empirical results of each method in the appendix. We aim to serve as a technically grounded reference for researchers and practitioners working on LLM post-training.",01_corpus/raw/extended/2407.16216.pdf,https://arxiv.org/abs/2407.16216,extended,,d92c918518a412bed0f2dcd354377308d9e0949097150b5261ce190264d77350,2486700,106,true,1931,true,,,
P-ARXIV-240718248,2407.18248,Self-Training with Direct Preference Optimization Improves Chain-of-Thought Reasoning,Tianduo Wang; Shichen Li; Wei Lu,2024,"Effective training of language models (LMs) for mathematical reasoning tasks demands high-quality supervised fine-tuning data. Besides obtaining annotations from human experts, a common alternative is sampling from larger and more powerful LMs. However, this knowledge distillation approach can be costly and unstable, particularly when relying on closed-source, proprietary LMs like GPT-4, whose behaviors are often unpredictable. In this work, we demonstrate that the reasoning abilities of small-scale LMs can be enhanced through self-training, a process where models learn from their own outputs. We also show that the conventional self-training can be further augmented by a preference learning algorithm called Direct Preference Optimization (DPO). By integrating DPO into self-training, we leverage preference data to guide LMs towards more accurate and diverse chain-of-thought reasoning. We evaluate our method across various mathematical reasoning tasks using different base models. Our experiments show that this approach not only improves LMs' reasoning performance but also offers a more cost-effective and scalable solution compared to relying on large proprietary LMs.",01_corpus/raw/extended/2407.18248.pdf,https://arxiv.org/abs/2407.18248,extended,,8b279d84aa3b3c1edc6a73fc39ee56f49c7c1d979904c846b2bfc3ab8fc22933,642862,12,true,3840,true,,,
P-ARXIV-240718676,2407.18676,"Right Now, Wrong Then: Non-Stationary Direct Preference Optimization under Preference Drift",Seongho Son; William Bankes; Sayak Ray Chowdhury; Brooks Paige; Ilija Bogunovic,2024,"Current Large Language Model (LLM) preference optimization algorithms do not account for temporal preference drift, which can lead to severe misalignment. To address this limitation, we propose Non-Stationary Direct Preference Optimisation (NS-DPO) that models time-dependent reward functions with a Dynamic Bradley-Terry model. NS-DPO proposes a computationally efficient solution by introducing only a single discount parameter in the loss function, which is used for exponential weighting that proportionally focuses learning on more time-relevant datapoints. We theoretically analyze the convergence of NS-DPO in a general setting where the exact nature of the preference drift is not known, providing upper bounds on the estimation error and regret caused by non-stationary preferences. Finally, we demonstrate the effectiveness of NS-DPO for fine-tuning LLMs under drifting preferences. Using scenarios where various levels of preference drift is introduced, with popular LLM reward models and datasets, we show that NS-DPO fine-tuned LLMs remain robust under non-stationarity, significantly outperforming baseline algorithms that ignore temporal preference changes, without sacrificing performance in stationary cases.",01_corpus/raw/extended/2407.18676.pdf,https://arxiv.org/abs/2407.18676,extended,,1e2fd6e5e5728956301a9a025545d4d97ff5e320f6806b014afdabf313b7bff9,1296273,31,true,4558,true,,,
P-ARXIV-240806266,2408.06266,Anchored Preference Optimization and Contrastive Revisions: Addressing Underspecification in Alignment,Karel D'Oosterlinck; Winnie Xu; Chris Develder; Thomas Demeester; Amanpreet Singh; Christopher Potts; Douwe Kiela; Shikib Mehri,2024,"Large Language Models (LLMs) are often aligned using contrastive alignment objectives and preference pair datasets. The interaction between model, paired data, and objective makes alignment a complicated procedure, sometimes producing subpar results. We study this and find that (i) preference data gives a better learning signal when the underlying responses are contrastive, and (ii) alignment objectives lead to better performance when they specify more control over the model during training. Based on these insights, we introduce Contrastive Learning from AI Revisions (CLAIR), a data-creation method which leads to more contrastive preference pairs, and Anchored Preference Optimization (APO), a controllable and more stable alignment objective. We align Llama-3-8B-Instruct using various comparable datasets and alignment objectives and measure MixEval-Hard scores, which correlate highly with human judgments. The CLAIR preferences lead to the strongest performance out of all datasets, and APO consistently outperforms less controllable objectives. Our best model, trained on 32K CLAIR preferences with APO, improves Llama-3-8B-Instruct by 7.65%, closing the gap with GPT4-turbo by 45%. Our code is available at https://github.com/ContextualAI/CLAIR_and_APO.",01_corpus/raw/extended/2408.06266.pdf,https://arxiv.org/abs/2408.06266,extended,,d4c14820bc1e18de49ec5e5c60ec10bf097dfd39e3795d799e2d362f31fbecbc,3529229,18,true,3574,true,,,
P-ARXIV-240807199,2408.07199,Agent Q: Advanced Reasoning and Learning for Autonomous AI Agents,Pranav Putta; Edmund Mills; Naman Garg; Sumeet Motwani; Chelsea Finn; Divyansh Garg; Rafael Rafailov,2024,"Large Language Models (LLMs) have shown remarkable capabilities in natural language tasks requiring complex reasoning, yet their application in agentic, multi-step reasoning within interactive environments remains a difficult challenge. Traditional supervised pre-training on static datasets falls short in enabling autonomous agent capabilities needed to perform complex decision-making in dynamic settings like web navigation. Previous attempts to bridge this ga-through supervised fine-tuning on curated expert demonstrations-often suffer from compounding errors and limited exploration data, resulting in sub-optimal policy outcomes. To overcome these challenges, we propose a framework that combines guided Monte Carlo Tree Search (MCTS) search with a self-critique mechanism and iterative fine-tuning on agent interactions using an off-policy variant of the Direct Preference Optimization (DPO) algorithm. Our method allows LLM agents to learn effectively from both successful and unsuccessful trajectories, thereby improving their generalization in complex, multi-step reasoning tasks. We validate our approach in the WebShop environment-a simulated e-commerce platform where it consistently outperforms behavior cloning and reinforced fine-tuning baseline, and beats average human performance when equipped with the capability to do online search. In real-world booking scenarios, our methodology boosts Llama-3 70B model's zero-shot performance from 18.6% to 81.7% success rate (a 340% relative increase) after a single day of data collection and further to 95.4% with online search. We believe this represents a substantial leap forward in the capabilities of autonomous agents, paving the way for more sophisticated and reliable decision-making in real-world settings.",01_corpus/raw/extended/2408.07199.pdf,https://arxiv.org/abs/2408.07199,extended,,8ac387a04da4deff312ea6f72fc67ab36a15148141443420b82b8480f1b84dca,3772712,22,true,3981,true,,,
P-ARXIV-240807471,2408.07471,Bridging and Modeling Correlations in Pairwise Data for Direct Preference Optimization,Yuxin Jiang; Bo Huang; Yufei Wang; Xingshan Zeng; Liangyou Li; Yasheng Wang; Xin Jiang; Lifeng Shang; Ruiming Tang; Wei Wang,2024,"Direct preference optimization (DPO), a widely adopted offline preference optimization algorithm, aims to align large language models (LLMs) with human-desired behaviors using pairwise preference data. However, the generation of the winning response and the losing response within pairwise data are typically isolated, leading to weak correlations between them as well as suboptimal alignment performance. To address this issue, we propose an effective framework for Bridging and Modeling Correlations in pairwise data, named BMC. Firstly, we increase the consistency and informativeness of the pairwise preference signals through targeted modifications, synthesizing a pseudo-winning response by improving the losing response with the winning response as a reference. Secondly, we identify that DPO alone is insufficient to model these correlations and capture nuanced variations. Therefore, we propose learning token-level correlations by dynamically leveraging the policy model's confidence during training. Comprehensive experiments on QA, math, and instruction-following tasks demonstrate the effectiveness of our approach, significantly surpassing competitive baselines, including DPO. Additionally, our in-depth quantitative analysis reveals the reasons behind our method's superior performance over DPO and showcases its versatility to other DPO variants. We release our repository at https://github.com/YJiangcm/BMC.",01_corpus/raw/extended/2408.07471.pdf,https://arxiv.org/abs/2408.07471,extended,,189d7217a96f365db725ea7cda6a225e339b31b79b97b116d7344708f48f5731,921134,20,true,3738,true,,,
P-ARXIV-240809385,2408.09385,Reward Difference Optimization For Sample Reweighting In Offline RLHF,Shiqi Wang; Zhengze Zhang; Rui Zhao; Fei Tan; Cam Tu Nguyen,2024,"With the rapid advances in Large Language Models (LLMs), aligning LLMs with human preferences become increasingly important. Although Reinforcement Learning with Human Feedback (RLHF) proves effective, it is complicated and highly resource-intensive. As such, offline RLHF has been introduced as an alternative solution, which directly optimizes LLMs with ranking losses on a fixed preference dataset. Current offline RLHF only captures the ""ordinal relationship"" between responses, overlooking the crucial aspect of how much one is preferred over the others. To address this issue, we propose a simple yet effective solution called Reward Difference Optimization, shorted as RDO. Specifically, we introduce reward difference coefficients to reweigh sample pairs in offline RLHF. We then develop a difference model which captures rich interactions between a pair of responses for predicting these difference coefficients. Experiments with 7B LLMs on the HH and TL;DR datasets substantiate the effectiveness of our method in both automatic metrics and human evaluation, thereby highlighting its potential for aligning LLMs with human intent and values",01_corpus/raw/extended/2408.09385.pdf,https://arxiv.org/abs/2408.09385,extended,,b51ddad79483034845396425ed9a8b0c7444b2bb18d6cb81d7f40ac3c1daf8c2,1043672,15,true,4176,true,,,
P-ARXIV-240813518,2408.13518,Selective Preference Optimization via Token-Level Reward Function Estimation,Kailai Yang; Zhiwei Liu; Qianqian Xie; Jimin Huang; Erxue Min; Sophia Ananiadou,2024,"Recent advancements in large language model alignment leverage token-level supervisions to perform fine-grained preference optimization. However, existing token-level alignment methods either optimize on all available tokens, which can be noisy and inefficient, or perform selective training with complex and expensive key token selection strategies. In this work, we propose Selective Preference Optimization (SePO), a novel selective alignment strategy that centers on efficient key token selection. SePO proposes the first token selection method based on Direct Preference Optimization (DPO), which trains an oracle model to estimate a token-level reward function on the target data. This method applies to any existing alignment datasets with response-level annotations and enables cost-efficient token selection with small-scale oracle models and training data. The estimated reward function is then utilized to score all tokens within the target dataset, where only the key tokens are selected to supervise the target policy model with a reference model-free contrastive objective function. Extensive experiments on three public evaluation benchmarks show that SePO significantly outperforms competitive baseline methods by only optimizing 30% key tokens on the target dataset. SePO applications on weak-to-strong generalization show that weak oracle models effectively supervise strong policy models with up to 16.8x more parameters. SePO also effectively selects key tokens from out-of-distribution data to enhance strong policy models and alleviate the over-optimization problem.",01_corpus/raw/extended/2408.13518.pdf,https://arxiv.org/abs/2408.13518,extended,,61f628fc4f0791c8b1dd06274dc61d2fa79759aeb0064c71f36e8e84cd1e5513,4031032,25,true,3848,true,,,
P-ARXIV-240816090,2408.16090,EPO: Hierarchical LLM Agents with Environment Preference Optimization,Qi Zhao; Haotian Fu; Chen Sun; George Konidaris,2024,"Long-horizon decision-making tasks present significant challenges for LLM-based agents due to the need for extensive planning over multiple steps. In this paper, we propose a hierarchical framework that decomposes complex tasks into manageable subgoals, utilizing separate LLMs for subgoal prediction and low-level action generation. To address the challenge of creating training signals for unannotated datasets, we develop a reward model that leverages multimodal environment feedback to automatically generate reward signals. We introduce Environment Preference Optimization (EPO), a novel method that generates preference signals from the environment's feedback and uses them to train LLM-based agents. Extensive experiments on ALFRED demonstrate the state-of-the-art performance of our framework, achieving first place on the ALFRED public leaderboard and showcasing its potential to improve long-horizon decision-making in diverse environments.",01_corpus/raw/extended/2408.16090.pdf,https://arxiv.org/abs/2408.16090,extended,,54bdde53b8110cd3c06f2f8b952c3c5220e47528d0d4e924d0a91e1ae2fd5d0a,1643689,15,true,3959,true,,,
P-ARXIV-240902392,2409.02392,Building Math Agents with Multi-Turn Iterative Preference Learning,Wei Xiong; Chengshuai Shi; Jiaming Shen; Aviv Rosenberg; Zhen Qin; Daniele Calandriello; Misha Khalman; Rishabh Joshi; Bilal Piot; Mohammad Saleh; Chi Jin; Tong Zhang; Tianqi Liu,2024,"Recent studies have shown that large language models' (LLMs) mathematical problem-solving capabilities can be enhanced by integrating external tools, such as code interpreters, and employing multi-turn Chain-of-Thought (CoT) reasoning. While current methods focus on synthetic data generation and Supervised Fine-Tuning (SFT), this paper studies the complementary direct preference learning approach to further improve model performance. However, existing direct preference learning algorithms are originally designed for the single-turn chat task, and do not fully address the complexities of multi-turn reasoning and external tool integration required for tool-integrated mathematical reasoning tasks. To fill in this gap, we introduce a multi-turn direct preference learning framework, tailored for this context, that leverages feedback from code interpreters and optimizes trajectory-level preferences. This framework includes multi-turn DPO and multi-turn KTO as specific implementations. The effectiveness of our framework is validated through training of various language models using an augmented prompt set from the GSM8K and MATH datasets. Our results demonstrate substantial improvements: a supervised fine-tuned Gemma-1.1-it-7B model's performance increased from 77.5% to 83.9% on GSM8K and from 46.1% to 51.2% on MATH. Similarly, a Gemma-2-it-9B model improved from 84.1% to 86.3% on GSM8K and from 51.0% to 54.5% on MATH.",01_corpus/raw/extended/2409.02392.pdf,https://arxiv.org/abs/2409.02392,extended,,0cc92df175739c9a7a81ffe01035833a08d100246481b778a9e1d02336a4d3e1,951635,41,true,3896,true,,,
P-ARXIV-240906411,2409.06411,Length Desensitization in Direct Preference Optimization,Wei Liu; Yang Bai; Chengcheng Han; Rongxiang Weng; Jun Xu; Xuezhi Cao; Jingang Wang; Xunliang Cai,2024,"Direct Preference Optimization (DPO) is widely utilized in the Reinforcement Learning from Human Feedback (RLHF) phase to align Large Language Models (LLMs) with human preferences, thereby enhancing both their harmlessness and efficacy. However, it has been observed that DPO tends to over-optimize for verbosity, which can detrimentally affect both performance and user experience. In this paper, we conduct an in-depth theoretical analysis of DPO's optimization objective and reveal a strong correlation between its implicit reward and data length. This correlation misguides the optimization direction, resulting in length sensitivity during the DPO training and leading to verbosity. To address this issue, we propose a length-desensitization improvement method for DPO, termed LD-DPO. The proposed method aims to desensitize DPO to data length by decoupling explicit length preference, which is relatively insignificant, from the other implicit preferences, thereby enabling more effective learning of the intrinsic preferences. We utilized two settings (Base and Instruct) of Llama2-13B, Llama3-8B, and Qwen2-7B for experimental validation on various benchmarks including MT-Bench and AlpacaEval 2. The experimental results indicate that LD-DPO consistently outperforms DPO and other baseline methods, achieving more concise responses with a 10-40% reduction in length compared to DPO. We conducted in-depth experimental analyses to demonstrate that LD-DPO can indeed achieve length desensitization and align the model more closely with human-like preferences.",01_corpus/raw/extended/2409.06411.pdf,https://arxiv.org/abs/2409.06411,extended,,62539460f8922c6b04ee87ee9dba99453bd9f2b50ccdb5b2600106fa314a99d9,5700297,21,true,2854,true,,,
P-ARXIV-240906691,2409.06691,Geometric-Averaged Preference Optimization for Soft Preference Labels,Hiroki Furuta; Kuang-Huei Lee; Shixiang Shane Gu; Yutaka Matsuo; Aleksandra Faust; Heiga Zen; Izzeddin Gur,2024,"Many algorithms for aligning LLMs with human preferences assume that human preferences are binary and deterministic. However, human preferences can vary across individuals, and therefore should be represented distributionally. In this work, we introduce the distributional soft preference labels and improve Direct Preference Optimization (DPO) with a weighted geometric average of the LLM output likelihood in the loss function. This approach adjusts the scale of learning loss based on the soft labels such that the loss would approach zero when the responses are closer to equally preferred. This simple modification can be easily applied to any DPO-based methods and mitigate over-optimization and objective mismatch, which prior works suffer from. Our experiments simulate the soft preference labels with AI feedback from LLMs and demonstrate that geometric averaging consistently improves performance on standard benchmarks for alignment research. In particular, we observe more preferable responses than binary labels and significant improvements where modestly-confident labels are in the majority.",01_corpus/raw/extended/2409.06691.pdf,https://arxiv.org/abs/2409.06691,extended,,16c3fef8ae18d270dcedfd1754c01eb9d38ac19886938b5a43d460dd2f6e1d2b,954520,32,true,3328,true,,,
P-ARXIV-240912917,2409.12917,Training Language Models to Self-Correct via Reinforcement Learning,Aviral Kumar; Vincent Zhuang; Rishabh Agarwal; Yi Su; John D Co-Reyes; Avi Singh; Kate Baumli; Shariq Iqbal; Colton Bishop; Rebecca Roelofs; Lei M Zhang; Kay McKinney; Disha Shrivastava; Cosmin Paduraru; George Tucker; Doina Precup; Feryal Behbahani; Aleksandra Faust,2024,"Self-correction is a highly desirable capability of large language models (LLMs), yet it has consistently been found to be largely ineffective in modern LLMs. Current methods for training self-correction typically depend on either multiple models, a more advanced model, or additional forms of supervision. To address these shortcomings, we develop a multi-turn online reinforcement learning (RL) approach, SCoRe, that significantly improves an LLM's self-correction ability using entirely self-generated data. To build SCoRe, we first show that variants of supervised fine-tuning (SFT) on offline model-generated correction traces are often insufficient for instilling self-correction behavior. In particular, we observe that training via SFT falls prey to either a distribution mismatch between mistakes made by the data-collection policy and the model's own responses, or to behavior collapse, where learning implicitly prefers only a certain mode of correction behavior that is often not effective at self-correction on test problems. SCoRe addresses these challenges by training under the model's own distribution of self-generated correction traces and using appropriate regularization to steer the learning process into learning a self-correction behavior that is effective at test time as opposed to fitting high-reward responses for a given prompt. This regularization process includes an initial phase of multi-turn RL on a base model to generate a policy initialization that is less susceptible to collapse, followed by using a reward bonus to amplify self-correction. With Gemini 1.0 Pro and 1.5 Flash models, we find that SCoRe achieves state-of-the-art self-correction performance, improving the base models' self-correction by 15.6% and 9.1% respectively on MATH and HumanEval.",01_corpus/raw/extended/2409.12917.pdf,https://arxiv.org/abs/2409.12917,core15,01_corpus/text_cache/mineru/core_candidates/Training_Language_Models_to_Self-Correct_via_Reinforcement_Learning.md,b384619e6083baa17bd0bdb7dd7ac8deb4faf7ddb0639c9bfb44723e0deeb90d,871090,29,true,3912,true,,,
P-ARXIV-240917431,2409.17431,On Extending Direct Preference Optimization to Accommodate Ties,Jinghong Chen; Guangyu Yang; Weizhe Lin; Jingbiao Mei; Bill Byrne,2024,"We derive and investigate two DPO variants that explicitly model the possibility of declaring a tie in pair-wise comparisons. We replace the Bradley-Terry model in DPO with two well-known modeling extensions, by Rao and Kupper and by Davidson, that assign probability to ties as alternatives to clear preferences. Our experiments in neural machine translation and summarization show that explicitly labeled ties can be added to the datasets for these DPO variants without the degradation in task performance that is observed when the same tied pairs are presented to DPO. We find empirically that the inclusion of ties leads to stronger regularization with respect to the reference policy as measured by KL divergence, and we see this even for DPO in its original form. We provide a theoretical explanation for this regularization effect using ideal DPO policy theory. We further show performance improvements over DPO in translation and mathematical reasoning using our DPO variants. We find it can be beneficial to include ties in preference optimization rather than simply discard them, as is done in common practice.",01_corpus/raw/extended/2409.17431.pdf,https://arxiv.org/abs/2409.17431,extended,,e1b60d693abf491caf923f4b919a93d0e9f1c3019111dea7656c81273702e89b,1010695,46,true,3410,true,,,
P-ARXIV-240919256,2409.19256,HybridFlow: A Flexible and Efficient RLHF Framework,Guangming Sheng; Chi Zhang; Zilingfeng Ye; Xibin Wu; Wang Zhang; Ru Zhang; Yanghua Peng; Haibin Lin; Chuan Wu,2024,"Reinforcement Learning from Human Feedback (RLHF) is widely used in Large Language Model (LLM) alignment. Traditional RL can be modeled as a dataflow, where each node represents computation of a neural network (NN) and each edge denotes data dependencies between the NNs. RLHF complicates the dataflow by expanding each node into a distributed LLM training or generation program, and each edge into a many-to-many multicast. Traditional RL frameworks execute the dataflow using a single controller to instruct both intra-node computation and inter-node communication, which can be inefficient in RLHF due to large control dispatch overhead for distributed intra-node computation. Existing RLHF systems adopt a multi-controller paradigm, which can be inflexible due to nesting distributed computation and data communication. We propose HybridFlow, which combines single-controller and multi-controller paradigms in a hybrid manner to enable flexible representation and efficient execution of the RLHF dataflow. We carefully design a set of hierarchical APIs that decouple and encapsulate computation and data dependencies in the complex RLHF dataflow, allowing efficient operation orchestration to implement RLHF algorithms and flexible mapping of the computation onto various devices. We further design a 3D-HybridEngine for efficient actor model resharding between training and generation phases, with zero memory redundancy and significantly reduced communication overhead. Our experimental results demonstrate 1.53$\times$~20.57$\times$ throughput improvement when running various RLHF algorithms using HybridFlow, as compared with state-of-the-art baselines. HybridFlow source code will be available at https://github.com/volcengine/verl.",01_corpus/raw/extended/2409.19256.pdf,https://arxiv.org/abs/2409.19256,extended,,4807a008bdea448c7a6aecc3b0aa65ffc45f1f4ca83c056bfe562b5e2397ce98,2177250,19,true,4956,true,,,
P-ARXIV-240919605,2409.19605,The Crucial Role of Samplers in Online Direct Preference Optimization,Ruizhe Shi; Runlong Zhou; Simon S. Du,2024,"Direct Preference Optimization (DPO) has emerged as a stable, scalable, and efficient solution for language model alignment. Despite its empirical success, the optimization properties, particularly the impact of samplers on its convergence rates, remain under-explored. In this paper, we provide a rigorous analysis of DPO's convergence rates with different sampling strategies under the exact gradient setting, revealing a surprising separation: uniform sampling achieves $\textbf{linear}$ convergence, while our proposed online sampler achieves $\textbf{quadratic}$ convergence. We further adapt the sampler to practical settings by incorporating posterior distributions and logit mixing, demonstrating improvements over previous methods. For example, it outperforms vanilla DPO by over $7.4$% on Safe-RLHF dataset. Our results not only offer insights into the theoretical understanding of DPO but also pave the way for further algorithm designs.",01_corpus/raw/extended/2409.19605.pdf,https://arxiv.org/abs/2409.19605,extended,,5b5b9cf505ad3d93d5b3cf007f90dc7569640814a46ab1674234aeb860d6bf6d,1107229,33,true,3349,true,,,
P-ARXIV-241000508,2410.00508,FlipGuard: Defending Preference Alignment against Update Regression with Constrained Optimization,Mingye Zhu; Yi Liu; Quan Wang; Junbo Guo; Zhendong Mao,2024,"Recent breakthroughs in preference alignment have significantly improved Large Language Models' ability to generate texts that align with human preferences and values. However, current alignment metrics typically emphasize the post-hoc overall improvement, while overlooking a critical aspect: regression, which refers to the backsliding on previously correctly-handled data after updates. This potential pitfall may arise from excessive fine-tuning on already well-aligned data, which subsequently leads to over-alignment and degeneration. To address this challenge, we propose FlipGuard, a constrained optimization approach to detect and mitigate update regression with focal attention. Specifically, FlipGuard identifies performance degradation using a customized reward characterization and strategically enforces a constraint to encourage conditional congruence with the pre-aligned model during training. Comprehensive experiments demonstrate that FlipGuard effectively alleviates update regression while demonstrating excellent overall performance, with the added benefit of knowledge preservation while aligning preferences.",01_corpus/raw/extended/2410.00508.pdf,https://arxiv.org/abs/2410.00508,extended,,83543445ea7d5f2519bca6ea770d6b84706970e149a15bd1c79375e4b72cc57e,1715648,18,true,4288,true,,,
P-ARXIV-241001679,2410.01679,VinePPO: Refining Credit Assignment in RL Training of LLMs,Amirhossein Kazemnejad; Milad Aghajohari; Eva Portelance; Alessandro Sordoni; Siva Reddy; Aaron Courville; Nicolas Le Roux,2024,"Large language models (LLMs) are increasingly applied to complex reasoning tasks that require executing several complex steps before receiving any reward. Properly assigning credit to these steps is essential for enhancing model performance. Proximal Policy Optimization (PPO), a common reinforcement learning (RL) algorithm used for LLM finetuning, employs value networks to tackle credit assignment. However, recent approaches achieve strong results without it, raising questions about the efficacy of value networks in practice. In this work, we systematically evaluate the efficacy of value networks and reveal their significant shortcomings in reasoning-heavy LLM tasks, showing that they often produce poor estimate of expected return and barely outperform a random baseline when comparing alternative steps. This motivates our key question: Can improved credit assignment enhance RL training for LLMs? To address this, we propose VinePPO, a straightforward approach that leverages the flexibility of language environments to compute unbiased Monte Carlo-based estimates. Our method consistently outperforms PPO and other baselines across MATH and GSM8K datasets in less wall-clock time (up to 3.0x). Crucially, it achieves higher test accuracy for a given training accuracy, capturing more generalization signal per sample. These results emphasize the importance of accurate credit assignment in RL training of LLM.",01_corpus/raw/extended/2410.01679.pdf,https://arxiv.org/abs/2410.01679,extended,,99eac5dc35beddc60d185374014a3a73f4abdb883f9628d7f172251997097b06,5508914,34,true,4553,true,,,
P-ARXIV-241001691,2410.01691,FactAlign: Long-form Factuality Alignment of Large Language Models,Chao-Wei Huang; Yun-Nung Chen,2024,"Large language models have demonstrated significant potential as the next-generation information access engines. However, their reliability is hindered by issues of hallucination and generating non-factual content. This is particularly problematic in long-form responses, where assessing and ensuring factual accuracy is complex. In this paper, we address this gap by proposing FactAlign, a novel alignment framework designed to enhance the factuality of LLMs' long-form responses while maintaining their helpfulness. We introduce fKTO, a fine-grained, sentence-level alignment algorithm that extends the Kahneman-Tversky Optimization (KTO) alignment method. Leveraging recent advances in automatic factuality evaluation, FactAlign utilizes fine-grained factuality assessments to guide the alignment process. Our experiments on open-domain prompts and information-seeking questions demonstrate that FactAlign significantly improves the factual accuracy of LLM responses while also improving their helpfulness. Further analyses identify that FactAlign is capable of training LLMs to provide more information without losing factual precision, thus improving the factual F1 score. Our source code, datasets, and trained models are publicly available at https://github.com/MiuLab/FactAlign",01_corpus/raw/extended/2410.01691.pdf,https://arxiv.org/abs/2410.01691,extended,,f73680a01e3556de64edaa832a6bc279a8e8618374063b6f11ec5b4b48373d1e,482030,13,true,3563,true,,,
